pp,trial1,hit1,response1,outcome1,outcometype1,condition1,trial2,hit2,response2,outcome2,outcometype2,condition2
25,84,0,1,1,1,3,84,1,1,-1,2,3
25,85,0,1,-1,2,3,85,1,1,-1,2,3
25,86,1,2,-1,2,3,86,0,2,1,1,3
25,87,1,2,1,1,3,87,1,1,1,1,3
25,88,1,2,1,1,3,88,1,1,1,1,3
25,89,1,2,1,1,3,89,1,1,1,1,3
25,90,1,2,1,1,3,90,1,1,1,1,3
25,91,1,2,-1,2,3,91,1,1,-1,2,3
25,92,0,1,1,1,3,92,0,2,1,1,1
25,93,0,1,-1,2,3,93,0,2,-1,2,1
25,94,0,1,1,1,3,94,1,1,-1,2,1
25,95,0,1,-1,2,3,95,0,2,-1,2,1
25,96,0,1,-1,2,3,96,1,1,1,1,1
25,97,0,1,-1,2,3,97,0,2,1,1,1
25,98,1,2,-1,2,3,98,0,2,1,1,1
25,99,1,1,1,1,1,99,0,2,1,1,1
25,100,1,1,1,1,1,100,0,2,1,1,1
25,101,1,1,1,1,1,101,1,1,-1,2,1
25,102,1,1,-1,2,1,102,0,2,-1,2,1
25,103,0,2,-1,2,1,103,1,1,1,1,1
25,104,1,1,1,1,1,104,1,1,1,1,1
25,105,1,1,1,1,1,105,1,1,1,1,1
25,106,1,1,1,1,1,106,1,1,1,1,1
25,107,0,1,-1,2,2,107,1,1,1,1,1
25,108,0,1,-1,2,2,108,0,1,1,1,2
25,109,0,1,-1,2,2,109,0,1,-1,2,2
25,110,1,2,1,1,2,110,0,1,-1,2,2
25,111,1,2,1,1,2,111,1,2,-1,2,2
25,112,1,2,1,1,2,112,0,1,-1,2,2
25,113,1,2,-1,2,2,113,1,2,1,1,2
25,114,1,2,-1,2,2,114,1,2,1,1,2
25,115,0,1,-1,2,2,115,1,2,-1,2,2
25,116,0,1,-1,2,2,116,1,2,1,1,2
25,117,0,1,-1,2,2,117,0,1,-1,2,2
25,118,1,2,1,1,2,118,1,2,1,1,2
25,119,1,2,-1,2,2,119,1,2,-1,2,2
25,120,1,1,-1,2,3,120,1,1,1,1,1
25,121,0,2,-1,2,3,121,1,1,1,1,1
25,122,0,2,1,1,3,122,1,1,1,1,1
25,123,0,2,1,1,3,123,1,1,-1,2,1
25,124,0,2,1,1,3,124,1,1,1,1,1
25,125,0,2,-1,2,3,125,1,1,-1,2,1
25,126,1,1,-1,2,3,126,0,2,-1,2,1
25,127,1,1,-1,2,3,127,1,1,1,1,1
25,128,1,1,-1,2,3,128,0,1,-1,2,3
25,129,1,1,-1,2,3,129,1,2,-1,2,3
25,130,0,2,-1,2,3,130,1,2,1,1,3
25,131,1,1,1,1,3,131,0,1,1,1,3
25,132,1,1,-1,2,3,132,0,1,1,1,3
25,133,1,1,-1,2,3,133,0,1,1,1,3
25,134,1,2,-1,2,2,134,0,1,1,1,3
25,135,0,1,1,1,2,135,0,1,-1,2,3
25,136,0,1,1,1,2,136,1,2,-1,2,3
25,137,0,1,-1,2,2,137,0,1,1,1,3
25,138,1,2,-1,2,2,138,0,1,-1,2,3
25,139,0,1,-1,2,2,139,0,1,-1,2,3
25,140,1,2,-1,2,2,140,0,1,1,1,3
25,141,0,1,-1,2,2,141,0,1,1,1,3
25,142,0,1,-1,2,2,142,0,1,1,1,3
25,143,0,1,-1,2,2,143,1,2,-1,2,3
25,144,0,1,-1,2,2,144,1,1,1,1,1
25,145,0,1,-1,2,2,145,1,1,1,1,1
25,146,1,2,1,1,2,146,1,1,-1,2,1
25,147,1,2,-1,2,2,147,0,2,-1,2,1
25,148,1,2,1,1,2,148,1,1,-1,2,1
25,149,1,2,1,1,2,149,1,1,1,1,1
25,150,1,1,-1,2,1,150,1,1,1,1,1
25,151,0,2,-1,2,1,151,1,1,1,1,1
25,152,1,1,-1,2,1,152,0,1,-1,2,2
25,153,0,2,-1,2,1,153,1,2,1,1,2
25,154,1,1,1,1,1,154,1,2,1,1,2
25,155,1,1,1,1,1,155,1,2,-1,2,2
25,156,1,1,1,1,1,156,0,1,-1,2,2
25,157,1,1,1,1,1,157,0,1,-1,2,2
25,158,0,2,-1,2,1,158,1,2,1,1,2
25,159,1,1,1,1,1,159,1,2,1,1,2
25,160,1,2,1,1,3,160,1,2,-1,2,2
25,161,0,1,1,1,3,161,1,2,1,1,2
25,162,0,1,1,1,3,162,0,2,-1,2,3
25,163,0,1,-1,2,3,163,1,1,-1,2,3
25,164,0,1,-1,2,3,164,0,2,-1,2,3
25,165,0,1,1,1,3,165,1,1,-1,2,3
25,166,0,1,-1,2,3,166,1,1,-1,2,3
25,167,0,1,1,1,3,167,0,2,1,1,3
25,168,1,2,-1,2,3,168,0,2,1,1,3
25,169,0,1,-1,2,3,169,0,2,1,1,3
25,170,1,2,-1,2,3,170,1,1,-1,2,3
25,171,0,1,1,1,3,171,0,2,-1,2,3
25,172,0,1,-1,2,3,172,1,1,1,1,3
25,173,0,1,-1,2,3,173,1,1,1,1,3
25,174,0,1,-1,2,3,174,1,1,1,1,3
25,175,1,2,1,1,3,175,1,1,1,1,3
25,176,0,2,-1,2,1,176,1,1,-1,2,3
25,177,1,1,-1,2,1,177,0,2,1,1,3
25,178,0,2,-1,2,1,178,1,2,1,1,2
25,179,1,1,1,1,1,179,1,2,1,1,2
25,180,1,1,1,1,1,180,1,2,-1,2,2
25,181,0,2,-1,2,1,181,0,1,-1,2,2
25,182,1,1,1,1,1,182,1,2,1,1,2
25,183,0,2,-1,2,1,183,1,2,1,1,2
25,184,1,1,1,1,1,184,1,2,1,1,2
25,185,1,1,1,1,1,185,1,2,1,1,2
25,186,1,1,-1,2,1,186,0,2,-1,2,1
25,187,0,1,-1,2,2,187,1,1,-1,2,1
25,188,1,2,1,1,2,188,1,1,1,1,1
25,189,1,2,-1,2,2,189,1,1,1,1,1
25,190,1,2,1,1,2,190,1,1,1,1,1
25,191,0,1,-1,2,2,191,1,1,-1,2,1
25,192,0,1,-1,2,2,192,0,2,-1,2,1
25,193,0,1,-1,2,2,193,0,2,-1,2,1
25,194,1,2,1,1,2,194,1,1,1,1,1
25,195,1,2,1,1,2,195,1,1,1,1,1
25,196,0,1,-1,2,2,196,0,1,1,1,3
25,197,1,2,1,1,2,197,0,1,1,1,3
25,198,1,2,1,1,2,198,0,1,1,1,3
25,199,0,1,-1,2,2,199,0,1,-1,2,3
25,200,1,2,-1,2,2,200,1,2,1,1,3
25,201,0,1,-1,2,2,201,1,2,-1,2,3
25,202,0,1,-1,2,2,202,0,1,-1,2,3
25,203,0,2,-1,2,1,203,1,2,-1,2,3
25,204,1,1,1,1,1,204,0,1,1,1,3
25,205,1,1,1,1,1,205,0,1,1,1,3
25,206,1,1,1,1,1,206,0,1,-1,2,3
25,207,1,1,-1,2,1,207,0,1,-1,2,3
25,208,0,2,1,1,1,208,1,2,-1,2,3
25,209,0,2,1,1,1,209,0,1,1,1,3
25,210,0,2,-1,2,1,210,0,1,-1,2,3
25,211,0,2,1,1,1,211,0,1,-1,2,3
25,212,1,1,-1,2,1,212,0,2,-1,2,1
25,213,0,2,-1,2,1,213,1,1,1,1,1
25,214,1,1,1,1,1,214,1,1,1,1,1
25,215,1,1,1,1,1,215,1,1,-1,2,1
25,216,0,2,1,1,1,216,0,2,-1,2,1
25,217,0,2,-1,2,1,217,0,2,-1,2,1
25,218,1,1,1,1,1,218,1,1,1,1,1
25,219,0,1,-1,2,3,219,1,1,1,1,1
25,220,0,1,-1,2,3,220,1,1,1,1,1
25,221,0,1,-1,2,3,221,1,1,1,1,1
25,222,0,1,-1,2,3,222,0,1,-1,2,2
25,223,0,1,1,1,3,223,0,1,1,1,2
25,224,0,1,-1,2,3,224,0,1,-1,2,2
25,225,1,2,-1,2,3,225,1,2,-1,2,2
25,226,0,1,1,1,3,226,0,1,-1,2,2
25,227,0,1,-1,2,3,227,1,2,1,1,2
25,228,0,1,1,1,3,228,1,2,-1,2,2
25,229,0,1,-1,2,3,229,0,1,1,1,2
25,230,0,1,1,1,3,230,0,1,-1,2,2
25,231,1,2,1,1,3,231,0,1,-1,2,2
25,232,0,1,-1,2,3,232,1,2,1,1,2
25,233,1,2,1,1,3,233,1,2,1,1,2
25,234,0,1,-1,2,3,234,0,1,-1,2,2
25,235,0,1,1,1,2,235,1,2,1,1,2
25,236,1,2,1,1,2,236,0,1,-1,2,2
25,237,1,2,1,1,2,237,1,2,1,1,2
25,238,0,1,-1,2,2,238,0,2,-1,2,1
25,239,0,1,-1,2,2,239,1,1,1,1,1
25,240,0,1,1,1,2,240,0,2,-1,2,1
25,241,0,1,-1,2,2,241,1,1,1,1,1
25,242,1,2,1,1,2,242,1,1,1,1,1
25,243,0,1,1,1,2,243,1,1,1,1,1
25,244,0,1,-1,2,2,244,0,2,-1,2,1
25,245,0,1,-1,2,2,245,1,1,1,1,1
25,246,1,2,1,1,2,246,1,1,1,1,1
25,247,1,2,1,1,2,247,1,1,1,1,1
25,248,0,1,-1,2,2,248,0,1,1,1,3
25,249,1,2,1,1,2,249,0,1,1,1,3
26,1,0,2,-1,2,1,1,1,1,-1,2,1
26,2,0,2,-1,2,1,2,1,1,1,1,1
26,3,1,1,1,1,1,3,1,1,1,1,1
26,4,1,1,1,1,1,4,0,2,-1,2,1
26,5,0,2,-1,2,1,5,0,2,-1,2,1
26,6,1,1,1,1,1,6,1,1,1,1,1
26,7,1,1,-1,2,1,7,0,2,-1,2,1
26,8,1,1,1,1,1,8,0,2,-1,2,1
26,9,0,2,-1,2,1,9,0,2,-1,2,1
26,10,0,2,-1,2,1,10,0,2,-1,2,1
26,11,1,1,1,1,1,11,0,2,-1,2,1
26,12,1,1,1,1,1,12,1,1,1,1,1
26,13,0,1,-1,2,2,13,1,1,1,1,1
26,14,1,2,1,1,2,14,1,1,1,1,1
26,15,1,2,1,1,2,15,1,1,1,1,1
26,16,0,1,-1,2,2,16,1,2,1,1,2
26,17,0,1,-1,2,2,17,0,1,-1,2,2
26,18,0,1,-1,2,2,18,1,2,1,1,2
26,19,0,1,1,1,2,19,0,1,-1,2,2
26,20,0,1,-1,2,2,20,1,2,1,1,2
26,21,0,1,1,1,2,21,0,1,-1,2,2
26,22,0,1,-1,2,2,22,1,2,1,1,2
26,23,0,1,-1,2,2,23,1,2,-1,2,2
26,24,1,2,1,1,2,24,0,1,1,1,2
26,25,1,2,1,1,2,25,0,1,1,1,2
26,26,0,1,-1,2,2,26,0,1,-1,2,2
26,27,0,1,-1,2,2,27,0,1,-1,2,2
26,28,1,2,1,1,2,28,0,1,-1,2,2
26,29,0,2,1,1,3,29,0,1,-1,2,2
26,30,1,1,-1,2,3,30,0,1,1,1,2
26,31,1,1,1,1,3,31,1,2,1,1,2
26,32,1,1,1,1,3,32,0,2,-1,2,3
26,33,0,2,1,1,3,33,0,2,-1,2,3
26,34,1,1,-1,2,3,34,1,1,1,1,3
26,35,0,2,-1,2,3,35,1,1,1,1,3
26,36,0,2,1,1,3,36,1,1,-1,2,3
26,37,1,1,-1,2,3,37,0,2,-1,2,3
26,38,0,2,1,1,3,38,0,2,1,1,3
26,39,0,2,1,1,3,39,0,2,-1,2,3
26,40,0,2,-1,2,3,40,1,1,1,1,3
26,41,0,2,-1,2,3,41,1,1,-1,2,3
26,42,0,2,1,1,3,42,0,2,1,1,3
26,43,0,2,1,1,3,43,1,1,1,1,3
26,44,1,1,-1,2,3,44,1,1,1,1,3
26,45,1,2,1,1,2,45,1,1,-1,2,3
26,46,0,1,-1,2,2,46,0,2,1,1,3
26,47,0,1,-1,2,2,47,1,1,-1,2,3
26,48,1,2,1,1,2,48,0,1,-1,2,2
26,49,1,2,1,1,2,49,1,2,1,1,2
26,50,1,2,1,1,2,50,1,2,1,1,2
26,51,1,2,1,1,2,51,1,2,1,1,2
26,52,0,1,-1,2,2,52,0,1,-1,2,2
26,53,0,1,1,1,2,53,0,1,-1,2,2
26,54,0,1,-1,2,2,54,1,2,1,1,2
26,55,1,2,1,1,2,55,0,1,-1,2,2
26,56,1,2,-1,2,2,56,0,1,-1,2,2
26,57,0,1,-1,2,2,57,1,2,1,1,2
26,58,0,1,-1,2,2,58,1,2,1,1,2
26,59,0,1,-1,2,2,59,1,2,1,1,2
26,60,1,2,1,1,2,60,0,1,-1,2,2
26,61,1,1,1,1,1,61,0,1,-1,2,2
26,62,1,1,1,1,1,62,1,2,1,1,2
26,63,1,1,1,1,1,63,0,1,-1,2,2
26,64,0,2,1,1,1,64,1,1,1,1,1
26,65,0,2,-1,2,1,65,1,1,-1,2,1
26,66,1,1,-1,2,1,66,1,1,1,1,1
26,67,0,2,1,1,1,67,1,1,1,1,1
26,68,1,1,1,1,1,68,1,1,1,1,1
26,69,0,2,-1,2,1,69,0,2,1,1,1
26,70,0,2,1,1,1,70,1,1,1,1,1
26,71,0,2,-1,2,1,71,1,1,1,1,1
26,72,1,1,1,1,1,72,1,2,1,1,2
26,73,1,1,1,1,1,73,0,1,-1,2,2
26,74,0,2,-1,2,1,74,1,2,1,1,2
26,75,1,1,1,1,1,75,1,2,1,1,2
26,76,0,2,-1,2,1,76,1,2,-1,2,2
26,77,1,2,1,1,2,77,0,1,-1,2,2
26,78,1,2,-1,2,2,78,1,2,1,1,2
26,79,1,2,-1,2,2,79,1,2,1,1,2
26,80,1,2,1,1,2,80,1,2,1,1,2
26,81,1,2,1,1,2,81,0,2,-1,2,3
26,82,0,1,-1,2,2,82,1,1,-1,2,3
26,83,0,1,-1,2,2,83,0,2,1,1,3
26,84,1,2,1,1,2,84,1,1,-1,2,3
26,85,1,2,1,1,2,85,0,2,1,1,3
26,86,1,1,-1,2,3,86,0,2,-1,2,3
26,87,0,2,1,1,3,87,0,2,-1,2,3
26,88,1,1,-1,2,3,88,0,2,-1,2,3
26,89,1,1,-1,2,3,89,0,2,1,1,3
26,90,0,2,-1,2,3,90,0,2,-1,2,3
26,91,1,1,-1,2,3,91,0,2,-1,2,3
26,92,1,1,1,1,3,92,1,1,-1,2,3
26,93,0,2,1,1,3,93,0,2,1,1,3
26,94,0,2,-1,2,3,94,0,2,-1,2,3
26,95,1,1,-1,2,3,95,0,2,-1,2,3
26,96,1,1,1,1,3,96,0,2,1,1,3
26,97,1,1,1,1,3,97,0,2,-1,2,1
26,98,1,1,1,1,1,98,1,1,1,1,1
26,99,1,1,-1,2,1,99,0,2,-1,2,1
26,100,1,1,1,1,1,100,0,2,-1,2,1
26,101,1,1,1,1,1,101,1,1,1,1,1
26,102,0,2,1,1,1,102,0,2,-1,2,1
26,103,0,2,1,1,1,103,1,1,1,1,1
26,104,1,1,-1,2,1,104,0,2,-1,2,1
26,105,0,2,1,1,1,105,0,2,-1,2,1
26,106,1,1,-1,2,1,106,0,2,-1,2,1
26,107,0,2,-1,2,1,107,1,1,-1,2,1
26,108,1,1,-1,2,1,108,1,1,1,1,1
26,109,0,2,-1,2,1,109,1,1,1,1,1
26,110,0,2,-1,2,1,110,1,1,-1,2,1
26,111,0,2,-1,2,1,111,0,2,-1,2,1
26,112,0,2,1,1,1,112,1,1,1,1,1
26,113,0,2,1,1,1,113,1,2,1,1,2
26,114,1,2,1,1,2,114,1,2,1,1,2
26,115,0,1,1,1,2,115,0,1,-1,2,2
26,116,0,1,-1,2,2,116,0,1,-1,2,2
26,117,1,2,1,1,2,117,1,2,1,1,2
26,118,1,2,-1,2,2,118,0,1,-1,2,2
26,119,1,2,1,1,2,119,1,2,1,1,2
26,120,0,1,-1,2,2,120,1,2,1,1,2
26,121,0,1,-1,2,2,121,0,1,1,1,2
26,122,0,1,-1,2,2,122,0,1,-1,2,2
26,123,0,1,-1,2,2,123,0,1,-1,2,2
26,124,1,2,1,1,2,124,1,2,-1,2,2
26,125,1,2,1,1,2,125,0,1,1,1,2
26,126,0,1,-1,2,2,126,0,1,1,1,2
26,127,1,2,-1,2,2,127,1,2,-1,2,2
26,128,1,2,1,1,2,128,1,2,1,1,2
26,129,1,2,1,1,2,129,0,2,-1,2,1
26,130,0,2,-1,2,1,130,1,1,1,1,1
26,131,0,2,1,1,1,131,1,1,-1,2,1
26,132,1,1,1,1,1,132,0,2,-1,2,1
26,133,1,1,1,1,1,133,1,1,1,1,1
26,134,1,1,1,1,1,134,0,2,-1,2,1
26,135,0,2,-1,2,1,135,0,2,-1,2,1
26,136,0,2,-1,2,1,136,1,1,1,1,1
26,137,1,1,1,1,1,137,1,1,1,1,1
26,138,1,1,1,1,1,138,0,2,-1,2,1
26,139,1,1,1,1,1,139,0,2,-1,2,1
26,140,1,1,-1,2,1,140,0,2,-1,2,1
26,141,1,2,1,1,3,141,1,1,-1,2,1
26,142,1,2,1,1,3,142,1,1,1,1,1
26,143,0,1,-1,2,3,143,1,1,1,1,1
26,144,1,2,1,1,3,144,0,2,-1,2,1
26,145,1,2,-1,2,3,145,0,1,-1,2,3
26,146,1,2,-1,2,3,146,0,1,1,1,3
26,147,0,1,1,1,3,147,1,2,1,1,3
26,148,0,1,1,1,3,148,0,1,1,1,3
26,149,0,1,1,1,3,149,1,2,-1,2,3
26,150,1,2,-1,2,3,150,1,2,1,1,3
26,151,0,1,-1,2,3,151,0,1,1,1,3
26,152,1,2,-1,2,3,152,0,1,1,1,3
26,153,0,1,-1,2,3,153,0,1,-1,2,3
26,154,0,1,-1,2,3,154,1,2,1,1,3
26,155,1,2,-1,2,3,155,0,1,-1,2,3
26,156,1,2,1,1,3,156,0,1,-1,2,3
26,157,0,2,1,1,1,157,0,1,-1,2,3
26,158,1,1,-1,2,1,158,1,2,-1,2,3
26,159,1,1,1,1,1,159,0,1,-1,2,3
26,160,1,1,1,1,1,160,0,1,1,1,3
26,161,1,1,1,1,1,161,1,1,-1,2,1
26,162,1,1,1,1,1,162,1,1,1,1,1
26,163,0,2,1,1,1,163,1,1,-1,2,1
26,164,0,2,1,1,1,164,1,1,1,1,1
26,165,1,1,1,1,1,165,1,1,1,1,1
26,166,0,2,-1,2,1,166,0,2,-1,2,1
26,167,1,1,-1,2,1,167,0,2,-1,2,1
26,168,0,1,-1,2,2,168,0,2,-1,2,1
26,169,1,2,1,1,2,169,0,2,-1,2,1
26,170,1,2,-1,2,2,170,0,2,-1,2,1
26,171,1,2,1,1,2,171,0,2,1,1,1
26,172,0,1,1,1,2,172,1,1,1,1,1
26,173,0,1,-1,2,2,173,1,1,1,1,1
26,174,1,2,-1,2,2,174,1,1,-1,2,1
26,175,0,1,-1,2,2,175,1,1,1,1,1
26,176,0,1,-1,2,2,176,1,1,-1,2,1
26,177,1,2,1,1,2,177,0,1,-1,2,2
26,178,0,1,-1,2,2,178,0,1,-1,2,2
26,179,0,1,-1,2,2,179,0,1,-1,2,2
26,180,0,1,-1,2,2,180,1,2,1,1,2
26,181,1,2,1,1,2,181,0,1,-1,2,2
26,182,NA,NA,NA,NA,2,182,0,1,-1,2,2
26,183,0,1,-1,2,2,183,0,1,-1,2,2
26,184,0,2,-1,2,3,184,1,2,1,1,2
26,185,0,2,1,1,3,185,1,2,1,1,2
26,186,0,2,-1,2,3,186,1,2,1,1,2
26,187,0,2,1,1,3,187,1,2,1,1,2
26,188,1,1,1,1,3,188,1,2,1,1,2
26,189,1,1,-1,2,3,189,1,2,1,1,2
26,190,0,2,-1,2,3,190,1,1,-1,2,3
26,191,1,1,1,1,3,191,1,1,-1,2,3
26,192,0,2,-1,2,3,192,1,1,1,1,3
26,193,0,2,1,1,3,193,1,1,-1,2,3
26,194,0,2,1,1,3,194,0,2,1,1,3
26,195,1,1,1,1,3,195,0,2,-1,2,3
26,196,1,1,-1,2,3,196,0,2,-1,2,3
26,197,1,1,1,1,3,197,1,1,-1,2,3
26,198,1,1,1,1,3,198,0,2,-1,2,3
26,199,1,1,1,1,3,199,0,2,1,1,3
26,200,0,1,-1,2,2,200,0,2,1,1,3
26,201,1,2,1,1,2,201,0,2,1,1,3
26,202,0,1,-1,2,2,202,0,2,-1,2,3
26,203,0,1,1,1,2,203,0,2,1,1,3
26,204,0,1,-1,2,2,204,1,1,1,1,3
26,205,1,2,1,1,2,205,1,1,-1,2,3
26,206,1,2,1,1,2,206,0,1,-1,2,2
26,207,0,1,-1,2,2,207,1,2,1,1,2
26,208,1,2,1,1,2,208,0,1,-1,2,2
26,209,1,2,1,1,2,209,0,1,-1,2,2
26,210,0,1,-1,2,2,210,0,1,-1,2,2
26,211,0,1,-1,2,2,211,1,2,1,1,2
26,212,0,1,1,1,2,212,0,1,-1,2,2
26,213,1,2,-1,2,2,213,1,2,-1,2,2
26,214,0,1,-1,2,2,214,1,2,1,1,2
26,215,1,2,1,1,2,215,0,1,1,1,2
26,216,1,1,1,1,1,216,1,2,1,1,2
26,217,0,2,-1,2,1,217,1,2,1,1,2
26,218,1,1,1,1,1,218,0,1,1,1,2
26,219,1,1,1,1,1,219,0,1,1,1,2
26,220,0,2,-1,2,1,220,1,2,1,1,2
26,221,1,1,1,1,1,221,1,2,-1,2,2
26,222,1,1,1,1,1,222,1,1,-1,2,1
26,223,1,1,1,1,1,223,1,1,-1,2,1
26,224,0,2,-1,2,1,224,1,1,-1,2,1
26,225,0,2,-1,2,1,225,1,1,1,1,1
26,226,0,2,-1,2,1,226,0,2,-1,2,1
26,227,0,2,-1,2,1,227,1,1,1,1,1
26,228,1,1,-1,2,1,228,1,1,1,1,1
26,229,0,2,-1,2,1,229,1,1,1,1,1
26,230,1,1,1,1,1,230,1,2,1,1,3
26,231,1,1,1,1,1,231,1,2,-1,2,3
26,232,1,2,1,1,3,232,1,2,1,1,3
26,233,1,2,1,1,3,233,1,2,-1,2,3
26,234,0,1,-1,2,3,234,0,1,-1,2,3
26,235,1,2,-1,2,3,235,0,1,1,1,3
26,236,0,1,1,1,3,236,1,2,1,1,3
26,237,0,1,1,1,3,237,0,1,-1,2,3
26,238,0,1,-1,2,3,238,0,1,1,1,3
26,239,1,2,-1,2,3,239,0,1,1,1,3
26,240,1,2,1,1,3,240,0,1,-1,2,3
26,241,0,1,1,1,3,241,1,2,-1,2,3
26,242,1,2,1,1,3,242,1,2,-1,2,3
26,243,0,1,1,1,3,243,0,1,-1,2,3
26,244,0,1,-1,2,3,244,1,2,-1,2,3
26,245,1,2,-1,2,3,245,0,1,-1,2,3
26,246,1,2,1,1,3,246,0,2,-1,2,1
26,247,1,2,-1,2,3,247,1,1,1,1,1
26,248,1,1,1,1,1,248,1,1,1,1,1
26,249,0,2,-1,2,1,249,1,1,1,1,1
27,1,1,1,-1,2,1,1,0,2,-1,2,1
27,2,0,2,-1,2,1,2,1,1,1,1,1
27,3,1,1,-1,2,1,3,1,1,-1,2,1
27,4,1,1,1,1,1,4,0,2,1,1,1
27,5,1,1,1,1,1,5,1,1,1,1,1
27,6,1,1,1,1,1,6,1,1,1,1,1
27,7,1,1,1,1,1,7,0,2,-1,2,1
27,8,1,1,1,1,1,8,1,1,1,1,1
27,9,0,1,1,1,2,9,1,1,1,1,1
27,10,0,1,-1,2,2,10,1,1,-1,2,1
27,11,0,1,-1,2,2,11,0,1,-1,2,2
27,12,1,2,1,1,2,12,0,1,1,1,2
27,13,1,2,1,1,2,13,1,2,1,1,2
27,14,1,2,1,1,2,14,0,1,1,1,2
27,15,1,2,1,1,2,15,1,2,1,1,2
27,16,1,2,1,1,2,16,0,1,-1,2,2
27,17,1,2,-1,2,2,17,1,2,-1,2,2
27,18,0,1,-1,2,2,18,0,1,-1,2,2
27,19,1,2,1,1,2,19,1,2,1,1,2
27,20,0,2,-1,2,3,20,1,2,1,1,2
27,21,1,1,1,1,3,21,1,2,1,1,2
27,22,1,1,1,1,3,22,1,2,1,1,2
27,23,1,1,-1,2,3,23,0,2,1,1,3
27,24,1,1,1,1,3,24,0,2,-1,2,3
27,25,1,1,-1,2,3,25,0,2,-1,2,3
27,26,0,2,-1,2,3,26,1,1,1,1,3
27,27,1,1,1,1,3,27,1,1,1,1,3
27,28,1,1,-1,2,3,28,1,1,-1,2,3
27,29,1,2,1,1,2,29,1,1,1,1,3
27,30,1,2,1,1,2,30,0,2,1,1,3
27,31,1,2,1,1,2,31,1,1,-1,2,3
27,32,1,2,1,1,2,32,1,1,-1,2,3
27,33,1,2,1,1,2,33,1,1,1,1,3
27,34,1,2,-1,2,2,34,0,1,-1,2,2
27,35,1,2,1,1,2,35,1,2,1,1,2
27,36,0,2,-1,2,1,36,NA,NA,NA,NA,2
27,37,1,1,1,1,1,37,1,2,1,1,2
27,38,1,1,1,1,1,38,NA,NA,NA,NA,2
27,39,0,2,-1,2,1,39,1,2,1,1,2
27,40,1,1,1,1,1,40,1,2,1,1,2
27,41,1,1,1,1,1,41,1,2,1,1,2
27,42,1,1,-1,2,1,42,1,2,1,1,2
27,43,1,1,1,1,1,43,1,2,1,1,2
27,44,1,1,1,1,1,44,0,2,-1,2,1
27,45,0,1,1,1,2,45,1,1,1,1,1
27,46,0,1,1,1,2,46,1,1,1,1,1
27,47,0,1,-1,2,2,47,1,1,1,1,1
27,48,0,1,-1,2,2,48,1,1,1,1,1
27,49,1,2,-1,2,2,49,0,2,-1,2,1
27,50,0,1,-1,2,2,50,0,2,1,1,1
27,51,1,2,1,1,2,51,0,2,-1,2,1
27,52,0,1,-1,2,2,52,0,2,1,1,1
27,53,1,2,1,1,2,53,1,1,1,1,1
27,54,1,2,1,1,2,54,0,2,-1,2,1
27,55,1,2,1,1,2,55,1,1,1,1,1
27,56,1,2,1,1,2,56,0,2,-1,2,1
27,57,1,2,1,1,2,57,1,1,1,1,1
27,58,0,2,-1,2,3,58,0,2,-1,2,1
27,59,1,1,1,1,3,59,0,2,-1,2,1
27,60,1,1,-1,2,3,60,1,2,1,1,2
27,61,0,2,-1,2,3,61,1,2,1,1,2
27,62,1,1,-1,2,3,62,1,2,1,1,2
27,63,0,2,-1,2,3,63,1,2,1,1,2
27,64,1,1,-1,2,3,64,0,1,-1,2,2
27,65,0,2,1,1,3,65,1,2,1,1,2
27,66,0,2,1,1,3,66,1,2,1,1,2
27,67,0,2,-1,2,3,67,1,2,1,1,2
27,68,0,2,1,1,3,68,1,1,1,1,3
27,69,0,2,1,1,3,69,0,2,1,1,3
27,70,1,1,-1,2,3,70,0,2,-1,2,3
27,71,0,2,-1,2,3,71,0,2,1,1,3
27,72,1,1,1,1,3,72,0,2,1,1,3
27,73,1,1,-1,2,3,73,0,2,1,1,3
27,74,0,2,1,1,1,74,0,2,-1,2,3
27,75,0,2,-1,2,1,75,1,1,-1,2,3
27,76,1,1,1,1,1,76,0,2,1,1,3
27,77,1,1,1,1,1,77,0,2,-1,2,3
27,78,1,1,1,1,1,78,0,2,-1,2,3
27,79,1,1,1,1,1,79,1,1,-1,2,3
27,80,1,1,1,1,1,80,1,1,-1,2,3
27,81,1,1,1,1,1,81,1,1,1,1,3
27,82,1,1,1,1,1,82,0,2,1,1,3
27,83,0,1,-1,2,2,83,0,2,-1,2,3
27,84,0,1,-1,2,2,84,0,2,-1,2,1
27,85,1,2,1,1,2,85,1,1,-1,2,1
27,86,1,2,1,1,2,86,1,1,1,1,1
27,87,1,2,-1,2,2,87,0,2,-1,2,1
27,88,1,2,1,1,2,88,0,2,-1,2,1
27,89,1,2,1,1,2,89,1,1,1,1,1
27,90,1,2,1,1,2,90,1,1,1,1,1
27,91,1,2,-1,2,2,91,0,2,-1,2,1
27,92,1,1,1,1,1,92,0,2,-1,2,1
27,93,1,1,1,1,1,93,1,1,1,1,1
27,94,1,1,1,1,1,94,0,2,-1,2,1
27,95,1,1,1,1,1,95,1,1,1,1,1
27,96,1,1,1,1,1,96,0,2,-1,2,1
27,97,1,1,1,1,1,97,0,2,-1,2,1
27,98,1,1,1,1,1,98,0,2,1,1,1
27,99,0,1,1,1,3,99,1,1,1,1,1
27,100,0,1,1,1,3,100,0,1,-1,2,2
27,101,0,1,-1,2,3,101,1,2,1,1,2
27,102,1,2,-1,2,3,102,0,1,-1,2,2
